geo_sk,geo_key,current_region,current_gouvernorat,current_localite,current_code_postal,approved_region,approved_gouvernorat,approved_delegation,approved_localite,approved_code_postal,approval_status,reviewer_comment,review_decision_rule,geo_audit_status,confidence_score,matched_source_field,matched_reference_key
4257,UNKNOWN|06101999|UNKNOWN|DENDEN|UNKNOWN,UNKNOWN,06101999,DENDEN,UNKNOWN,GRAND TUNIS,MANOUBA,MANOUBA,DENDEN,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|MANOUBA|MANOUBA|DENDEN|UNKNOWN
5822,UNKNOWN|UNKNOWN|NABEUL|NABEUL|UNKNOWN,NABEUL,UNKNOWN,NABEUL,UNKNOWN,NORD EST,NABEUL,NABEUL,NABEUL,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|NABEUL|NABEUL|NABEUL|UNKNOWN
5823,UNKNOWN|UNKNOWN|NABEUL|SOLIMAN|UNKNOWN,NABEUL,UNKNOWN,SOLIMAN,UNKNOWN,NORD EST,NABEUL,SOLIMAN,SOLIMAN,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|NABEUL|SOLIMAN|SOLIMAN|UNKNOWN
5826,UNKNOWN|UNKNOWN|OUED|OUED ELLIL|UNKNOWN,OUED,UNKNOWN,OUED ELLIL,UNKNOWN,GRAND TUNIS,MANOUBA,OUED ELLIL,OUED ELLIL,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|MANOUBA|OUED ELLIL|OUED ELLIL|UNKNOWN
5829,UNKNOWN|UNKNOWN|RADES|RADES|UNKNOWN,RADES,UNKNOWN,RADES,UNKNOWN,GRAND TUNIS,BEN AROUS,RADES,RADES,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|BEN AROUS|RADES|RADES|UNKNOWN
5832,UNKNOWN|UNKNOWN|RIANA|ARIANA|UNKNOWN,RIANA,UNKNOWN,ARIANA,UNKNOWN,GRAND TUNIS,ARIANA,ARIANA,ARIANA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|ARIANA|ARIANA|ARIANA|UNKNOWN
5845,UNKNOWN|UNKNOWN|SAFX|GREMDA|UNKNOWN,SAFX,UNKNOWN,GREMDA,UNKNOWN,CENTRE EST,SFAX,GREMDA,GREMDA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|GREMDA|GREMDA|UNKNOWN
5846,UNKNOWN|UNKNOWN|SAFX|MENZEL CHAKER|UNKNOWN,SAFX,UNKNOWN,MENZEL CHAKER,UNKNOWN,CENTRE EST,SFAX,MENZEL CHAKER,MENZEL CHAKER,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|MENZEL CHAKER|MENZEL CHAKER|UNKNOWN
5849,UNKNOWN|UNKNOWN|SAKIET EZZIT|SAKIET EZZIT|UNKNOWN,SAKIET EZZIT,UNKNOWN,SAKIET EZZIT,UNKNOWN,CENTRE EST,SFAX,SAKIET EZZIT,SAKIET EZZIT,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|SAKIET EZZIT|SAKIET EZZIT|UNKNOWN
5854,UNKNOWN|UNKNOWN|SFA|MAHRES|UNKNOWN,SFA,UNKNOWN,MAHRES,UNKNOWN,CENTRE EST,SFAX,MAHRES,MAHRES,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|MAHRES|MAHRES|UNKNOWN
5862,UNKNOWN|UNKNOWN|SFAX|AGAREB|UNKNOWN,SFAX,UNKNOWN,AGAREB,UNKNOWN,CENTRE EST,SFAX,AGAREB,AGAREB,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|AGAREB|AGAREB|UNKNOWN
5866,UNKNOWN|UNKNOWN|SFAX|CHIHIA|UNKNOWN,SFAX,UNKNOWN,CHIHIA,UNKNOWN,CENTRE EST,SFAX,CHIHIA,CHIHIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|CHIHIA|CHIHIA|UNKNOWN
5871,UNKNOWN|UNKNOWN|SFAX|EL AMRA|UNKNOWN,SFAX,UNKNOWN,EL AMRA,UNKNOWN,CENTRE EST,SFAX,EL AMRA,EL AMRA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|EL AMRA|EL AMRA|UNKNOWN
5877,UNKNOWN|UNKNOWN|SFAX|GREMDA|UNKNOWN,SFAX,UNKNOWN,GREMDA,UNKNOWN,CENTRE EST,SFAX,GREMDA,GREMDA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|GREMDA|GREMDA|UNKNOWN
5880,UNKNOWN|UNKNOWN|SFAX|JEBINIANA|UNKNOWN,SFAX,UNKNOWN,JEBINIANA,UNKNOWN,CENTRE EST,SFAX,JEBENIANA,JEBENIANA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,CENTRE EST|SFAX|JEBENIANA|JEBENIANA|UNKNOWN
5882,UNKNOWN|UNKNOWN|SFAX|KERKENNAH|UNKNOWN,SFAX,UNKNOWN,KERKENNAH,UNKNOWN,CENTRE EST,SFAX,KERKENNAH,KERKENNAH,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|KERKENNAH|KERKENNAH|UNKNOWN
5884,UNKNOWN|UNKNOWN|SFAX|MAHRES|UNKNOWN,SFAX,UNKNOWN,MAHRES,UNKNOWN,CENTRE EST,SFAX,MAHRES,MAHRES,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|MAHRES|MAHRES|UNKNOWN
5886,UNKNOWN|UNKNOWN|SFAX|MENZEL CHAKER|UNKNOWN,SFAX,UNKNOWN,MENZEL CHAKER,UNKNOWN,CENTRE EST,SFAX,MENZEL CHAKER,MENZEL CHAKER,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|MENZEL CHAKER|MENZEL CHAKER|UNKNOWN
5890,UNKNOWN|UNKNOWN|SFAX|MENZEL TEMIME|UNKNOWN,SFAX,UNKNOWN,MENZEL TEMIME,UNKNOWN,NORD EST,NABEUL,MENZEL TEMIME,MENZEL TEMIME,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|NABEUL|MENZEL TEMIME|MENZEL TEMIME|UNKNOWN
5894,UNKNOWN|UNKNOWN|SFAX|RTE TENIOUR|UNKNOWN,SFAX,UNKNOWN,RTE TENIOUR,UNKNOWN,CENTRE EST,SFAX,SFAX,ROUTE TENIOUR,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,CENTRE EST|SFAX|SFAX|ROUTE TENIOUR|UNKNOWN
5895,UNKNOWN|UNKNOWN|SFAX|SAFX|UNKNOWN,SFAX,UNKNOWN,SAFX,UNKNOWN,CENTRE EST,SFAX,SFAX,SFAX,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,CENTRE EST|SFAX|SFAX|SFAX|UNKNOWN
5897,UNKNOWN|UNKNOWN|SFAX|SAKIET EDDAIER|UNKNOWN,SFAX,UNKNOWN,SAKIET EDDAIER,UNKNOWN,CENTRE EST,SFAX,SAKIET EDDAIER,SAKIET EDDAIER,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|SAKIET EDDAIER|SAKIET EDDAIER|UNKNOWN
5899,UNKNOWN|UNKNOWN|SFAX|SAKIET EZZIT|UNKNOWN,SFAX,UNKNOWN,SAKIET EZZIT,UNKNOWN,CENTRE EST,SFAX,SAKIET EZZIT,SAKIET EZZIT,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|SAKIET EZZIT|SAKIET EZZIT|UNKNOWN
5901,UNKNOWN|UNKNOWN|SFAX|SALTANIA|UNKNOWN,SFAX,UNKNOWN,SALTANIA,UNKNOWN,CENTRE EST,SFAX,SFAX,SALTANIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|SFAX|SALTANIA|UNKNOWN
5907,UNKNOWN|UNKNOWN|SFAX|SFX|UNKNOWN,SFAX,UNKNOWN,SFX,UNKNOWN,CENTRE EST,SFAX,SFAX,SFAX,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,CENTRE EST|SFAX|SFAX|SFAX|UNKNOWN
5910,UNKNOWN|UNKNOWN|SFAX|SKHIRA|UNKNOWN,SFAX,UNKNOWN,SKHIRA,UNKNOWN,CENTRE EST,SFAX,SKHIRA,SKHIRA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|SKHIRA|SKHIRA|UNKNOWN
5923,UNKNOWN|UNKNOWN|SIDI BOUZID|BIR EL HAFEY|UNKNOWN,SIDI BOUZID,UNKNOWN,BIR EL HAFEY,UNKNOWN,CENTRE OUEST,SIDI BOUZID,BIR EL HAFEY,BIR EL HAFEY,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE OUEST|SIDI BOUZID|BIR EL HAFEY|BIR EL HAFEY|UNKNOWN
5926,UNKNOWN|UNKNOWN|SIDI BOUZID|JELMA|UNKNOWN,SIDI BOUZID,UNKNOWN,JELMA,UNKNOWN,CENTRE OUEST,SIDI BOUZID,JILMA,JILMA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,CENTRE OUEST|SIDI BOUZID|JILMA|JILMA|UNKNOWN
5929,UNKNOWN|UNKNOWN|SIDI BOUZID|MENZEL BOUZAIENNE|UNKNOWN,SIDI BOUZID,UNKNOWN,MENZEL BOUZAIENNE,UNKNOWN,CENTRE OUEST,SIDI BOUZID,MENZEL BOUZAIENE,MENZEL BOUZAIENE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,CENTRE OUEST|SIDI BOUZID|MENZEL BOUZAIENE|MENZEL BOUZAIENE|UNKNOWN
5930,UNKNOWN|UNKNOWN|SIDI BOUZID|REGUEB|UNKNOWN,SIDI BOUZID,UNKNOWN,REGUEB,UNKNOWN,CENTRE OUEST,SIDI BOUZID,REGUEB,REGUEB,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE OUEST|SIDI BOUZID|REGUEB|REGUEB|UNKNOWN
5931,UNKNOWN|UNKNOWN|SIDI BOUZID|SIDI BOUZID|UNKNOWN,SIDI BOUZID,UNKNOWN,SIDI BOUZID,UNKNOWN,CENTRE OUEST,SIDI BOUZID,SIDI BOUZID,SIDI BOUZID,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE OUEST|SIDI BOUZID|SIDI BOUZID|SIDI BOUZID|UNKNOWN
5935,UNKNOWN|UNKNOWN|SIID THABET|OUED ELLIL|UNKNOWN,SIID THABET,UNKNOWN,OUED ELLIL,UNKNOWN,GRAND TUNIS,MANOUBA,OUED ELLIL,OUED ELLIL,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|MANOUBA|OUED ELLIL|OUED ELLIL|UNKNOWN
5937,UNKNOWN|UNKNOWN|SILIANA|KRIB|UNKNOWN,SILIANA,UNKNOWN,KRIB,UNKNOWN,NORD OUEST,SILIANA,EL KRIB,EL KRIB,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,NORD OUEST|SILIANA|EL KRIB|EL KRIB|UNKNOWN
5938,UNKNOWN|UNKNOWN|SILIANA|MAKTHAR|UNKNOWN,SILIANA,UNKNOWN,MAKTHAR,UNKNOWN,NORD OUEST,SILIANA,MAKTHAR,MAKTHAR,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD OUEST|SILIANA|MAKTHAR|MAKTHAR|UNKNOWN
5939,UNKNOWN|UNKNOWN|SILIANA|SILIANA|UNKNOWN,SILIANA,UNKNOWN,SILIANA,UNKNOWN,NORD OUEST,SILIANA,SILIANA,SILIANA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD OUEST|SILIANA|SILIANA|SILIANA|UNKNOWN
5944,UNKNOWN|UNKNOWN|SOLIMAN|SOLIMAN|UNKNOWN,SOLIMAN,UNKNOWN,SOLIMAN,UNKNOWN,NORD EST,NABEUL,SOLIMAN,SOLIMAN,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|NABEUL|SOLIMAN|SOLIMAN|UNKNOWN
5945,UNKNOWN|UNKNOWN|SOUISSE|SOUSSE|UNKNOWN,SOUISSE,UNKNOWN,SOUSSE,UNKNOWN,CENTRE EST,SOUSSE,SOUSSE,SOUSSE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|SOUSSE|SOUSSE|UNKNOWN
5950,UNKNOWN|UNKNOWN|SOUSS|SOUSSE|UNKNOWN,SOUSS,UNKNOWN,SOUSSE,UNKNOWN,CENTRE EST,SOUSSE,SOUSSE,SOUSSE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|SOUSSE|SOUSSE|UNKNOWN
5951,UNKNOWN|UNKNOWN|SOUSSE|AKOUDA|UNKNOWN,SOUSSE,UNKNOWN,AKOUDA,UNKNOWN,CENTRE EST,SOUSSE,AKOUDA,AKOUDA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|AKOUDA|AKOUDA|UNKNOWN
5952,UNKNOWN|UNKNOWN|SOUSSE|BOUFICHA|UNKNOWN,SOUSSE,UNKNOWN,BOUFICHA,UNKNOWN,CENTRE EST,SOUSSE,BOUFICHA,BOUFICHA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|BOUFICHA|BOUFICHA|UNKNOWN
5955,UNKNOWN|UNKNOWN|SOUSSE|HAMMAM SOUSSE|UNKNOWN,SOUSSE,UNKNOWN,HAMMAM SOUSSE,UNKNOWN,CENTRE EST,SOUSSE,HAMMAM SOUSSE,HAMMAM SOUSSE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|HAMMAM SOUSSE|HAMMAM SOUSSE|UNKNOWN
5956,UNKNOWN|UNKNOWN|SOUSSE|KALAA EL KEBIRA|UNKNOWN,SOUSSE,UNKNOWN,KALAA EL KEBIRA,UNKNOWN,CENTRE EST,SOUSSE,KALAA KEBIRA,KALAA KEBIRA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,CENTRE EST|SOUSSE|KALAA KEBIRA|KALAA KEBIRA|UNKNOWN
5957,UNKNOWN|UNKNOWN|SOUSSE|KALAA KEBIRA|UNKNOWN,SOUSSE,UNKNOWN,KALAA KEBIRA,UNKNOWN,CENTRE EST,SOUSSE,KALAA KEBIRA,KALAA KEBIRA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|KALAA KEBIRA|KALAA KEBIRA|UNKNOWN
5962,UNKNOWN|UNKNOWN|SOUSSE|KSIBET SOUSSE|UNKNOWN,SOUSSE,UNKNOWN,KSIBET SOUSSE,UNKNOWN,CENTRE EST,SOUSSE,KSIBET CHATT,KSIBET CHATT,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,CENTRE EST|SOUSSE|KSIBET CHATT|KSIBET CHATT|UNKNOWN
5964,UNKNOWN|UNKNOWN|SOUSSE|MSAKEN|UNKNOWN,SOUSSE,UNKNOWN,MSAKEN,UNKNOWN,CENTRE EST,SOUSSE,MSAKEN,MSAKEN,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|MSAKEN|MSAKEN|UNKNOWN
5966,UNKNOWN|UNKNOWN|SOUSSE|SIDI BOU ALI|UNKNOWN,SOUSSE,UNKNOWN,SIDI BOU ALI,UNKNOWN,CENTRE EST,SOUSSE,SIDI BOU ALI,SIDI BOU ALI,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|SIDI BOU ALI|SIDI BOU ALI|UNKNOWN
5968,UNKNOWN|UNKNOWN|SOUSSE|SOUK LAHAD|UNKNOWN,SOUSSE,UNKNOWN,SOUK LAHAD,UNKNOWN,SUD OUEST,KEBILI,SOUK LAHAD,SOUK LAHAD,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,SUD OUEST|KEBILI|SOUK LAHAD|SOUK LAHAD|UNKNOWN
5971,UNKNOWN|UNKNOWN|SOUSSE|SOUSSE|UNKNOWN,SOUSSE,UNKNOWN,SOUSSE,UNKNOWN,CENTRE EST,SOUSSE,SOUSSE,SOUSSE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|SOUSSE|SOUSSE|UNKNOWN
5974,UNKNOWN|UNKNOWN|SOUSSE VILLE|SOUSSE|UNKNOWN,SOUSSE VILLE,UNKNOWN,SOUSSE,UNKNOWN,CENTRE EST,SOUSSE,SOUSSE,SOUSSE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|SOUSSE|SOUSSE|UNKNOWN
5978,UNKNOWN|UNKNOWN|TATAOUINE|GHOMRASSEN|UNKNOWN,TATAOUINE,UNKNOWN,GHOMRASSEN,UNKNOWN,SUD EST,TATAOUINE,GHOMRASSEN,GHOMRASSEN,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,SUD EST|TATAOUINE|GHOMRASSEN|GHOMRASSEN|UNKNOWN
5984,UNKNOWN|UNKNOWN|TNIS|TUNIS|UNKNOWN,TNIS,UNKNOWN,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
5985,UNKNOWN|UNKNOWN|TTUNIS|LA MARSA|UNKNOWN,TTUNIS,UNKNOWN,LA MARSA,UNKNOWN,GRAND TUNIS,TUNIS,LA MARSA,LA MARSA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|LA MARSA|LA MARSA|UNKNOWN
5986,UNKNOWN|UNKNOWN|TUINS|LA MARSA|UNKNOWN,TUINS,UNKNOWN,LA MARSA,UNKNOWN,GRAND TUNIS,TUNIS,LA MARSA,LA MARSA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|LA MARSA|LA MARSA|UNKNOWN
5987,UNKNOWN|UNKNOWN|TUINS|TUNIS|UNKNOWN,TUINS,UNKNOWN,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
5988,UNKNOWN|UNKNOWN|TUIS|SIDI BOU SAID|UNKNOWN,TUIS,UNKNOWN,SIDI BOU SAID,UNKNOWN,GRAND TUNIS,TUNIS,CARTHAGE,CARTHAGE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,GRAND TUNIS|TUNIS|CARTHAGE|CARTHAGE|UNKNOWN
5990,UNKNOWN|UNKNOWN|TUIS|TUNIS|UNKNOWN,TUIS,UNKNOWN,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
5992,UNKNOWN|UNKNOWN|TUNI|TUNIS|UNKNOWN,TUNI,UNKNOWN,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
